ts,timestamp,open,high,low,close,volume
1757060880000,2025-09-05 08:28:00,112739.22,112775.93,112739.21,112761.84,3.703
1757060940000,2025-09-05 08:29:00,112761.85,112761.85,112733.59,112733.6,1.53826
1757061000000,2025-09-05 08:30:00,112733.6,112771.6,112729.44,112729.44,9.44954
1757061060000,2025-09-05 08:31:00,112729.44,112750.79,112729.44,112750.79,4.62304
1757061120000,2025-09-05 08:32:00,112750.79,112750.79,112715.0,112739.19,4.77453
1757061180000,2025-09-05 08:33:00,112739.18,112784.53,112739.18,112784.52,5.86245
1757061240000,2025-09-05 08:34:00,112784.52,112784.53,112750.78,112750.79,3.64095
1757061300000,2025-09-05 08:35:00,112750.78,112777.66,112716.67,112716.67,8.05903
1757061360000,2025-09-05 08:36:00,112716.67,112719.66,112697.39,112719.65,5.7905
1757061420000,2025-09-05 08:37:00,112719.65,112730.0,112719.65,112730.0,5.34434
1757061480000,2025-09-05 08:38:00,112730.0,112766.91,112729.99,112766.91,2.94156
1757061540000,2025-09-05 08:39:00,112766.9,112798.89,112766.9,112784.52,8.13058
1757061600000,2025-09-05 08:40:00,112784.52,112784.53,112751.53,112751.53,4.02106
1757061660000,2025-09-05 08:41:00,112751.53,112751.53,112722.79,112722.8,10.18454
1757061720000,2025-09-05 08:42:00,112722.79,112734.68,112712.02,112734.68,4.31318
1757061780000,2025-09-05 08:43:00,112734.68,112734.68,112734.67,112734.67,0.61659
1757061840000,2025-09-05 08:44:00,112734.68,112734.68,112719.7,112724.16,2.37671
1757061900000,2025-09-05 08:45:00,112724.17,112754.06,112724.16,112754.06,3.97831
1757061960000,2025-09-05 08:46:00,112754.05,112765.47,112727.9,112727.91,5.58891
1757062020000,2025-09-05 08:47:00,112727.91,112727.91,112710.82,112710.82,2.7505
1757062080000,2025-09-05 08:48:00,112710.82,112710.83,112688.0,112688.01,1.3731
1757062140000,2025-09-05 08:49:00,112688.01,112688.01,112631.74,112634.76,16.99313
1757062200000,2025-09-05 08:50:00,112634.76,112634.77,112623.3,112623.31,3.34415
1757062260000,2025-09-05 08:51:00,112623.3,112639.78,112620.0,112620.0,5.65384
1757062320000,2025-09-05 08:52:00,112620.0,112620.01,112613.6,112620.0,4.61161
1757062380000,2025-09-05 08:53:00,112619.99,112635.09,112619.99,112623.87,15.87514
1757062440000,2025-09-05 08:54:00,112623.88,112623.88,112623.86,112623.86,3.87039
1757062500000,2025-09-05 08:55:00,112623.86,112623.87,112623.86,112623.86,2.4066
1757062560000,2025-09-05 08:56:00,112623.86,112629.15,112623.86,112629.15,6.12343
1757062620000,2025-09-05 08:57:00,112629.15,112629.15,112605.37,112618.51,15.34165
1757062680000,2025-09-05 08:58:00,112618.52,112618.52,112618.51,112618.52,5.19126
1757062740000,2025-09-05 08:59:00,112618.52,112618.52,112618.51,112618.51,1.35468
1757062800000,2025-09-05 09:00:00,112618.51,112619.98,112605.85,112608.0,15.15645
1757062860000,2025-09-05 09:01:00,112607.99,112608.0,112605.85,112605.86,4.13838
1757062920000,2025-09-05 09:02:00,112605.85,112605.86,112496.48,112508.92,50.49369
1757062980000,2025-09-05 09:03:00,112508.93,112508.93,112483.36,112486.64,4.88359
1757063040000,2025-09-05 09:04:00,112486.63,112486.64,112486.63,112486.63,5.37769
1757063100000,2025-09-05 09:05:00,112486.64,112551.99,112486.63,112551.98,11.87057
1757063160000,2025-09-05 09:06:00,112551.99,112551.99,112509.46,112509.47,8.70174
1757063220000,2025-09-05 09:07:00,112509.46,112509.47,112509.46,112509.46,2.62182
1757063280000,2025-09-05 09:08:00,112509.46,112509.46,112486.91,112486.91,3.17693
1757063340000,2025-09-05 09:09:00,112486.91,112500.92,112473.33,112500.91,13.27074
1757063400000,2025-09-05 09:10:00,112500.92,112526.33,112500.91,112526.32,6.94377
1757063460000,2025-09-05 09:11:00,112526.33,112526.33,112517.49,112517.8,6.73685
1757063520000,2025-09-05 09:12:00,112517.79,112517.8,112517.79,112517.8,7.86473
1757063580000,2025-09-05 09:13:00,112517.8,112517.8,112517.79,112517.79,3.6976
1757063640000,2025-09-05 09:14:00,112517.79,112517.8,112506.0,112506.01,6.95932
1757063700000,2025-09-05 09:15:00,112506.0,112516.32,112506.0,112516.32,6.64485
1757063760000,2025-09-05 09:16:00,112516.32,112516.32,112483.0,112483.01,3.74158
1757063820000,2025-09-05 09:17:00,112483.0,112483.01,112410.15,112410.16,15.60316
1757063880000,2025-09-05 09:18:00,112410.16,112411.36,112403.7,112403.71,7.00768
1757063940000,2025-09-05 09:19:00,112403.7,112403.71,112353.75,112353.75,7.19159
1757064000000,2025-09-05 09:20:00,112353.76,112353.76,112331.31,112347.81,18.76117
1757064060000,2025-09-05 09:21:00,112347.81,112360.81,112290.81,112293.99,16.45152
1757064120000,2025-09-05 09:22:00,112294.0,112383.67,112238.91,112367.16,26.7695
1757064180000,2025-09-05 09:23:00,112367.17,112367.17,112271.59,112283.81,6.50742
1757064240000,2025-09-05 09:24:00,112283.82,112315.8,112283.81,112314.13,6.0155
1757064300000,2025-09-05 09:25:00,112314.13,112348.02,112267.76,112267.77,10.24484
1757064360000,2025-09-05 09:26:00,112267.76,112275.18,112224.0,112224.0,13.28829
1757064420000,2025-09-05 09:27:00,112224.0,112248.9,112190.48,112240.01,18.07274
1757064480000,2025-09-05 09:28:00,112240.01,112278.12,112215.01,112219.77,9.21948
1757064540000,2025-09-05 09:29:00,112219.77,112219.78,112200.0,112215.91,3.13513
1757064600000,2025-09-05 09:30:00,112215.91,112232.09,112149.89,112180.99,14.88363
1757064660000,2025-09-05 09:31:00,112181.0,112226.19,112180.99,112192.6,5.57946
1757064720000,2025-09-05 09:32:00,112192.6,112216.81,112192.6,112209.89,6.76364
1757064780000,2025-09-05 09:33:00,112209.9,112209.9,112131.02,112154.64,42.20072
1757064840000,2025-09-05 09:34:00,112154.64,112174.28,112142.26,112174.28,3.33305
1757064900000,2025-09-05 09:35:00,112174.27,112236.83,112174.27,112236.82,13.71316
1757064960000,2025-09-05 09:36:00,112236.83,112236.83,112169.17,112172.02,7.34896
1757065020000,2025-09-05 09:37:00,112172.01,112172.02,112136.79,112136.8,8.00969
1757065080000,2025-09-05 09:38:00,112136.79,112166.75,112136.79,112166.75,10.35613
1757065140000,2025-09-05 09:39:00,112166.75,112205.91,112166.75,112205.9,6.69676
1757065200000,2025-09-05 09:40:00,112205.91,112262.0,112194.67,112194.67,13.92695
1757065260000,2025-09-05 09:41:00,112194.67,112221.99,112194.67,112200.01,10.21522
1757065320000,2025-09-05 09:42:00,112200.0,112297.85,112200.0,112265.69,24.86379
1757065380000,2025-09-05 09:43:00,112265.69,112322.28,112245.92,112310.75,27.44156
1757065440000,2025-09-05 09:44:00,112310.75,112344.24,112305.08,112305.09,12.04409
1757065500000,2025-09-05 09:45:00,112305.09,112307.56,112280.0,112280.0,3.18802
1757065560000,2025-09-05 09:46:00,112280.0,112360.6,112280.0,112360.59,2.33447
1757065620000,2025-09-05 09:47:00,112360.6,112369.37,112331.56,112369.37,13.42284
1757065680000,2025-09-05 09:48:00,112369.37,112399.23,112333.1,112333.1,13.35113
1757065740000,2025-09-05 09:49:00,112333.1,112333.1,112294.06,112294.06,36.55172
1757065800000,2025-09-05 09:50:00,112294.06,112294.07,112281.19,112281.19,3.94612
1757065860000,2025-09-05 09:51:00,112281.2,112305.04,112281.19,112304.93,9.6718
1757065920000,2025-09-05 09:52:00,112304.93,112304.93,112282.07,112282.08,3.38004
1757065980000,2025-09-05 09:53:00,112282.08,112282.08,112231.16,112231.16,6.23123
1757066040000,2025-09-05 09:54:00,112231.17,112231.17,112219.94,112219.94,3.32995
1757066100000,2025-09-05 09:55:00,112219.94,112282.42,112219.94,112272.12,9.74488
1757066160000,2025-09-05 09:56:00,112272.12,112287.34,112252.79,112252.8,5.64137
1757066220000,2025-09-05 09:57:00,112252.79,112296.56,112252.79,112296.56,4.48921
1757066280000,2025-09-05 09:58:00,112296.56,112331.32,112296.55,112303.88,25.80681
1757066340000,2025-09-05 09:59:00,112303.87,112303.88,112303.87,112303.87,3.36849
1757066400000,2025-09-05 10:00:00,112303.87,112303.88,112274.11,112301.21,6.53828
1757066460000,2025-09-05 10:01:00,112301.22,112301.22,112288.96,112295.31,5.60023
1757066520000,2025-09-05 10:02:00,112295.31,112360.82,112295.3,112360.82,10.5366
1757066580000,2025-09-05 10:03:00,112360.82,112409.51,112360.81,112392.64,7.38373
1757066640000,2025-09-05 10:04:00,112392.65,112392.65,112363.95,112386.7,5.7353
1757066700000,2025-09-05 10:05:00,112386.69,112411.58,112386.69,112411.58,3.73559
1757066760000,2025-09-05 10:06:00,112411.57,112444.0,112395.01,112396.2,13.97459
1757066820000,2025-09-05 10:07:00,112396.19,112522.97,112396.19,112522.97,34.69639
1757066880000,2025-09-05 10:08:00,112522.97,112571.9,112408.33,112408.33,27.01989
1757066940000,2025-09-05 10:09:00,112408.33,112408.34,112331.31,112331.32,4.81644
1757067000000,2025-09-05 10:10:00,112331.32,112331.32,112302.14,112302.14,3.24398
1757067060000,2025-09-05 10:11:00,112302.15,112316.0,112257.05,112257.05,5.66095
1757067120000,2025-09-05 10:12:00,112257.05,112257.05,112210.83,112210.83,50.06777
1757067180000,2025-09-05 10:13:00,112210.83,112277.0,112210.83,112276.99,5.65869
1757067240000,2025-09-05 10:14:00,112277.0,112277.0,112233.38,112233.38,3.21264
1757067300000,2025-09-05 10:15:00,112233.38,112233.38,112200.0,112200.01,9.02064
1757067360000,2025-09-05 10:16:00,112200.0,112234.2,112200.0,112234.2,2.12766
1757067420000,2025-09-05 10:17:00,112234.2,112273.59,112220.58,112220.59,5.38489
1757067480000,2025-09-05 10:18:00,112220.59,112220.59,112191.4,112199.81,8.8846
1757067540000,2025-09-05 10:19:00,112199.81,112214.71,112191.63,112201.28,11.62948
1757067600000,2025-09-05 10:20:00,112201.27,112214.71,112201.27,112209.71,4.31602
1757067660000,2025-09-05 10:21:00,112209.71,112232.1,112209.7,112210.66,4.56894
1757067720000,2025-09-05 10:22:00,112210.65,112223.46,112209.69,112223.12,2.39781
1757067780000,2025-09-05 10:23:00,112223.13,112264.7,112223.12,112264.7,2.48817
1757067840000,2025-09-05 10:24:00,112264.7,112264.7,112223.35,112223.36,4.2736
1757067900000,2025-09-05 10:25:00,112223.35,112234.58,112223.35,112233.44,1.83266
1757067960000,2025-09-05 10:26:00,112233.43,112233.44,112226.0,112226.01,0.62596
1757068020000,2025-09-05 10:27:00,112226.0,112226.0,112223.12,112223.13,1.80019
1757068080000,2025-09-05 10:28:00,112223.12,112270.0,112223.12,112269.99,3.34576
1757068140000,2025-09-05 10:29:00,112270.0,112285.44,112269.99,112270.0,4.67104
1757068200000,2025-09-05 10:30:00,112269.99,112331.32,112269.99,112331.32,15.45444
1757068260000,2025-09-05 10:31:00,112331.32,112337.58,112316.1,112324.11,1.77539
